Turn,#animals,#food,avgAE,avgET,avgH,avgV,avgML,avgL,avgFE,avgGen,maxAE,maxET,maxH,maxV,maxML,maxFE,maxGen,minAE,minET,minH,minV,minML,minFE,minGen,totalAE,totalFE,totalE,totalCombat,,nfactor ,min_bound,avg_bound,max_bound
908,983,389,89.87996707,37.65513733,7.769379451,11.30732452,58.84842319,23.92441506,114.4374638,138.1007121,3856.265484,60,9.9,14.9,69,2269.619133,158,0.457105994,1,5.8,10.1,47.5,0.659205848,131,88352.00763,44516.1734,132868.181,6843,,6.961342828,11402.8,15274.6,19463.4
909,969,391,83.49586115,37.89680083,7.752012384,11.3025387,58.874613,23.67141383,133.0765859,138.1733746,2090.707405,60,9.9,14.9,69,3856.265484,158,0.457105994,1,5.8,10.1,47,1.304547899,131,80907.48945,52032.94507,132940.4345,6700.7,,6.915067079,11240.4,15023.4,19186.2
910,1004,364,87.40711651,37.73804781,7.764043825,11.30448207,58.77788845,23.69173307,121.8453399,138.3356574,4225.253913,60,9.8,14.9,69,2267.619133,157,0.457105994,1,5.8,10.1,47,0.304547899,132,87756.74498,44351.70374,132108.4487,6214.4,,6.189641434,11646.4,15590.2,19678.4
911,1004,378,81.38736386,37.55278884,7.771912351,11.32037849,58.68177291,23.86095618,132.6902986,138.5308765,2269.666177,59,9.8,14.9,69,4225.253913,158,0.457105994,1,5.8,10.1,47,0.918480326,132,81712.91331,50156.93286,131869.8462,6995.9,,6.968027888,11646.4,15606,19678.4
912,992,389,82.51913771,37.65927419,7.748487903,11.32872984,58.81905242,24.04768145,131.0087595,138.7086694,2269.666177,59,9.8,14.9,69,4224.253913,158,0.674507342,1,5.8,10.16,47,0.914211989,132,81858.98461,50962.40746,132821.3921,7023.7,,7.080342742,13808.64,18447.6,23331.84
913,999,398,83.24238772,37.74974975,7.718318318,11.31741742,59.01451451,24.31421421,125.0213533,138.7387387,2269.666177,59,9.8,14.9,69,4223.253913,158,1.094492085,1,5.8,10.16,47,0.836960653,132,83159.14533,49758.49862,132917.644,6843.3,,6.85015015,11588.4,15421.2,19580.4
914,989,416,82.38702384,37.64105157,7.724368049,11.32875632,59.12032356,24.81435794,124.8810385,138.9443883,2269.666177,59,9.8,14.96,69,4222.253913,158,1.560716305,1,5.8,10.16,47,0.9044787,132,81480.76657,51950.51203,133431.2786,7006,,7.083923155,13766.88,18334.56,23261.28
915,975,402,83.00168367,37.47282051,7.764205128,11.31993846,59.03333333,25.25846154,133.4851681,139.0728205,1350.089308,59,9.8,14.96,69,4221.253913,158,1.157159892,1,5.8,10.16,47,0.188984171,132,80926.64158,53661.0376,134587.6792,6906.1,,7.083179487,13572,18168.24,22932
916,971,422,84.55250528,37.36457261,7.76961895,11.3207621,58.93872297,24.4900103,124.5080284,139.323378,2151.648231,58,9.8,14.96,69,4220.253913,159,1.157159892,1,5.8,10.16,47,0.695563311,133,82100.48262,52542.38797,134642.8706,6633.1,,6.831204943,11263.6,15088.6,19031.6
917,983,396,88.45898822,37.38758901,7.795015259,11.30292981,58.91505595,24.46795524,121.6016901,139.4130214,1468.327737,58,9.8,14.96,69,4219.253913,159,1.157159892,1,5.8,10.16,47,1,133,86955.18542,48154.2693,135109.4547,5803.3,,5.903662258,9122.24,12260,15413.44
918,987,382,97.67389783,37.22593718,7.803039514,11.31276596,58.89412361,24.0141844,102.0711147,139.6443769,4249.307755,58,9.9,14.96,69,1349.089308,160,1.533471159,1,5.7,10.16,47,1,133,96404.13716,38991.1658,135395.303,6217.1,,6.298986829,11251.8,15403.2,19542.6
919,1007,369,91.82268936,37.27706058,7.824329692,11.30494538,58.85799404,23.60744786,115.1514169,139.7378352,4249.307755,58,9.9,14.96,69,1468.327737,160,1.410044769,1,5.7,10.16,47,1,133,92465.44818,42490.87282,134956.321,6118.8,,6.076266137,11479.8,15758.2,19938.6
920,1054,330,89.32601534,37.39753321,7.830075901,11.29499051,58.87808349,24.30047438,124.3220659,139.8842505,4249.307755,58,9.9,14.96,69,1467.327737,160,0.847525331,1,5.7,10.16,47,0.626551583,133,94149.62017,41026.28174,135175.9019,6161.5,,5.845825427,9612.48,13204.64,16695.36
921,1051,343,88.75687321,37.29305423,7.837488107,11.30079924,58.92816365,23.93977165,119.8587097,140.1065652,4346.307755,58,9.9,14.9,69,1466.327737,160,0.847525331,1,5.7,10.16,47,1.035833164,133,93283.47374,41111.53744,134395.0112,7200.9,,6.851474786,11981.4,16474.4,20809.8
922,1045,333,89.33460776,37.28133971,7.830239234,11.2975311,59.03588517,24.17244019,122.7806569,140.2507177,4346.307755,58,9.9,14.9,69,1465.327737,160,0.847525331,1,5.7,10.16,47,1,133,93354.66511,40885.95873,134240.6238,6739,,6.448803828,11913,16365.2,20691
923,1065,330,81.93144826,37.49671362,7.859624413,11.26884507,59.04741784,25.23107981,141.5632402,140.2741784,1658.458165,58,9.9,14.9,69,4384.307755,160,0.847525331,1,5.7,10.16,47,1,134,87256.9924,46715.86925,133972.8616,7461,,7.005633803,14569.2,20089.2,25304.4
924,1033,347,83.04686062,37.33591481,7.81839303,11.29564376,58.96369797,26.31684414,140.8351881,140.5198451,1502.542747,58,9.9,14.9,69,4383.307755,160,1.720822259,1,5.7,10.16,47,0.837549816,134,85787.40702,48869.81025,134657.2173,8074.5,,7.816553727,14131.44,19383.36,24544.08
925,971,396,88.14951588,37.4438723,7.796292482,11.3161895,59.04943357,26.85159629,122.5015554,140.6941298,4507.650754,58,9.9,14.9,69,2295.329603,160,1.656931996,1,5.7,10.16,47,1.820089538,134,85593.17992,48510.61594,134103.7959,8636.6,,8.89454171,15497.16,21196.56,26916.12
926,937,417,88.8114888,37.94877268,7.774279616,11.30032017,59.42796158,26.34066169,124.4983692,140.7566702,4507.650754,58,9.9,14.9,69,2294.329603,160,1.343711203,1,5.7,10.16,47.5,0.820089538,134,83216.365,51915.81997,135132.185,6977.9,,7.447065101,12818.16,17482.8,22263.12
927,937,424,90.9025204,38.35538954,7.745891142,11.26471718,59.60565635,25.46851654,119.3050006,140.6371398,4507.650754,58,9.9,14.9,69,2293.329603,160,1.385322404,1,5.7,10.22,47.5,3,134,85175.66161,50585.32025,135760.9819,6140.2,,6.553041622,10681.8,14515.8,18552.6
928,947,439,93.67954118,38.17740232,7.756282999,11.24272439,59.60823654,24.24255544,105.5835841,140.7634636,2319.337004,58,9.9,14.9,69,1809.143822,160,0.992698997,1,5.7,10.22,47.5,1,135,88714.5255,46351.19341,135065.7189,6010.6,,6.346990496,10795.8,14690.4,18750.6
929,942,456,93.57462352,38.39384289,7.77866242,11.21140127,59.53821656,24.01687898,102.6845947,140.8195329,2649.110827,58,9.9,14.9,69,1102.432118,161,0.992698997,1,5.7,10.22,47.5,0.429639004,135,88147.29536,46824.17517,134971.4705,6270.8,,6.656900212,10738.8,14655,18651.6
930,963,428,93.24396267,38.57736241,7.763032191,11.20392523,59.56697819,23.67850467,106.8478374,140.9013499,2760.465058,58,9.9,14.96,69,1202.272823,161,0.992698997,1,5.7,10.22,47.5,0.820089538,135,89793.93605,45730.87439,135524.8104,5766.4,,5.987954309,8782.56,11961.28,15253.92
931,984,423,95.59024242,38.5995935,7.758434959,11.20859756,59.65802846,23.71158537,96.22278434,141.0823171,1839.811972,58,9.9,14.96,69,1246.244642,161,0.992698997,1,5.7,10.16,47.5,0.70764809,135,94060.79854,40702.23778,134763.0363,6466.7,,6.571849593,11217.6,15268.6,19483.2
932,980,433,95.89197776,38.48571429,7.77877551,11.22744898,59.66683673,23.98061224,94.88379603,141.3591837,1839.811972,58,9.9,15.02,69,1380.232529,161,2.116275696,1,5.7,10.16,47.5,0.227733863,135,93974.13821,41084.68368,135058.8219,7069.3,,7.213571429,13406.4,18295.68,23284.8
933,978,421,95.73279965,38.41104294,7.778118609,11.22300613,59.6109407,24.80521472,99.63558359,141.5368098,1839.811972,58,9.9,15.02,69,1379.232529,161,2.116275696,1,5.7,10.16,47.5,1,135,93626.67806,41946.58069,135573.2587,7238.6,,7.401431493,13379.04,18256.8,23237.28
934,985,411,93.06384332,38.47715736,7.768730964,11.21039594,59.68274112,25.29979695,105.9432816,141.6954315,1904.811972,58,9.9,15.02,69,1240.819426,161,1.429459908,1,5.7,10.16,47.5,1,135,91667.88567,43542.68872,135210.5744,7053.3,,7.16071066,13474.8,18365.28,23403.6
935,972,433,86.43874855,38.73353909,7.765329218,11.17654321,59.81687243,25.1537037,117.8395308,141.6800412,1904.811972,58,9.9,15.02,69,1239.819426,161,1.429459908,1,5.7,10.16,47,0.897620794,135,84018.46359,51024.51682,135042.9804,7181.8,,7.388683128,13296.96,18114.96,23094.72
936,958,431,90.67591008,38.78392484,7.762317328,11.18300626,59.86847599,25.38215031,114.2426612,141.7776618,1376.530153,58,9.9,15.02,69,1904.811972,162,1.429459908,1,5.7,10.16,47,1,135,86867.52185,49238.58699,136106.1088,6655.2,,6.94697286,10921.2,14872.6,18968.4
937,958,451,92.55466257,38.81628392,7.756263048,11.18263048,59.9519833,24.7993737,105.2119242,141.9394572,2060.659748,58,10,15.02,69,1217.639209,162,1.325203,1,5.7,10.16,47,0.484750235,135,88667.36674,47450.57784,136117.9446,6456,,6.739039666,10921.2,14861,19160
938,933,442,96.69368584,39.00107181,7.745123258,11.16019293,59.93783494,24.55809218,105.6409088,142.039657,2245.730293,57,10,14.78,68.5,1261.77154,162,1.325203,1,5.7,10.16,47,1,136,90215.20889,46693.2817,136908.4906,6349.8,,6.805787781,10636.2,14452.4,18660
939,950,437,96.89461302,38.94421053,7.757052632,11.14627368,59.94842105,24.29747368,103.9931566,142.1705263,2245.730293,57,10,14.78,68.5,1260.77154,163,1.69332278,1,5.7,10.16,47,0.290011192,136,92049.88237,45445.00945,137494.8918,6204.9,,6.531473684,10830,14738.4,19000
940,974,432,93.4042125,39.32546201,7.75523614,11.09455852,59.9835729,23.96488706,106.8654014,142.1293634,2245.730293,57,10,14.78,68.5,2060.659748,163,1.69332278,1,5.7,10.16,46.5,2,136,90975.70298,46165.85338,137141.5564,5906,,6.063655031,11103.6,15107.2,19480
941,981,424,92.63225575,39.55147808,7.736085627,11.08892966,60.09633028,24.59235474,110.9790815,142.1824669,2245.730293,57,10,14.78,68.5,1411.600884,163,0.84666139,3,5.7,10.16,46.5,1,136,90872.24289,47055.13056,137927.3734,6700.8,,6.83058104,11183.4,15178.2,19620
942,988,421,90.18331677,39.55060729,7.761133603,11.06740891,60.09261134,24.43704453,114.8840923,142.2894737,2245.730293,57,10.1,14.78,68.5,1410.600884,163,1.69332278,3,5.7,10.1,46.5,0.96950047,136,89101.11697,48366.20285,137467.3198,6435,,6.513157895,11263.2,15336,19957.6
943,1002,413,87.56460493,39.69860279,7.747005988,11.05323353,60.14820359,24.26437126,119.2935752,142.3383234,1386.266737,57,10.1,14.78,68.5,2245.730293,164,1.69332278,3,5.7,10.1,46.5,0.762747122,136,87739.73414,49268.24655,137007.9807,6117.7,,6.105489022,11422.8,15525,20240.4
944,1012,400,90.18451553,39.53458498,7.724110672,11.07316206,60.1541502,24.3506917,114.6525576,142.5158103,1784.542498,58,10.1,14.84,68.5,2244.730293,164,1.198299912,3,5.7,10.1,46.5,0.386645561,137,91266.72972,45861.02306,137127.7528,6049.9,,5.978162055,9229.44,12506.88,16353.92
945,1008,408,89.81357973,39.46130952,7.725694444,11.07904762,60.24603175,24.09107143,114.0760215,142.7470238,1784.542498,58,10.1,14.84,68.5,2243.730293,165,1.69332278,3,5.7,10.1,46.5,0.347844023,137,90532.08837,46543.01676,137075.1051,6701.6,,6.648412698,11491.2,15575,20361.6
946,1040,364,91.32839771,39.625,7.722403846,11.07667308,60.25528846,24.74778846,116.7627164,142.8653846,2386.798193,58,10.2,14.84,68.5,1386.266737,165,1.69332278,3,5.7,10.1,46,0.211854773,137,94981.53362,42501.62877,137483.1624,5840.9,,5.61625,9484.8,12850.08,16972.8
947,1070,349,88.86687501,39.57850467,7.734953271,11.08181308,60.2317757,24.66504673,117.3556837,143.1140187,2386.798193,58,10.2,14.9,68.5,1385.266737,165,1.69332278,3,5.7,10.1,46,1,137,95087.55626,40957.1336,136044.6899,6300.3,,5.888130841,9758.4,13242.24,17462.4
948,1072,351,88.96903952,39.3983209,7.727798507,11.0948694,60.2891791,24.92089552,114.0627243,143.323694,2386.798193,58,10.2,14.9,68.5,1076.848497,165,1.69332278,3,5.6,10.1,46,1,137,95374.81037,40036.01622,135410.8266,7140.3,,6.660727612,12006.4,16568.4,21868.8
949,1035,379,90.66068965,39.55748792,7.729661836,11.09269565,60.34347826,25.45690821,110.6394696,143.4318841,2386.798193,58,10.2,14.9,68.5,963.4632765,165,1.634686758,2,5.6,10.1,45.5,2,138,93833.81379,41932.35899,135766.1728,7787.7,,7.524347826,13910.4,19200.48,25336.8
950,1004,372,87.9818961,39.80776892,7.705378486,11.09693227,60.47559761,26.3937251,128.0637048,143.5039841,1597.765904,59,10.2,14.9,68.5,2386.798193,165,1.634686758,2,5.6,10.1,45.5,1,138,88333.82368,47639.69819,135973.5219,7295.7,,7.266633466,13493.76,18566.88,24577.92
951,1009,406,83.47818548,39.85827552,7.697026759,11.0802775,60.45044599,25.52527255,125.2976929,143.6075322,1494.44543,59,10.2,14.84,68.5,2385.798193,165,0.840413864,2,5.6,10.1,45.5,1.69332278,138,84229.48915,50870.86333,135100.3525,6633,,6.573835481,11300.8,15532.6,20583.6
952,1019,363,87.62519127,40.02845927,7.699214917,11.06058881,60.5235525,25.6892051,126.2630724,143.6045142,1228.705197,59,10.2,14.78,68.5,2401.501075,165,1.565598436,2,5.6,10.16,45.5,0.69332278,138,89290.0699,45833.49528,135123.5652,5925.6,,5.815112856,9130.24,12552.8,16630.08
953,1010,380,91.17587358,39.9990099,7.688514851,11.06136634,60.52623762,25.79831683,110.2052127,143.7663366,2477.712534,59,10.2,14.78,68.5,1005.169937,165,1.432759716,2,5.6,10.16,45,2,138,92087.63232,41877.98084,133965.6132,7489.6,,7.415445545,13574.4,18636.96,24724.8
954,992,383,92.321477,40.10383065,7.695564516,11.03604839,60.46975806,25.9625,110.7347391,143.8185484,1664.550193,59,10.2,14.72,68.5,991.6932242,165,2.860653389,2,5.6,10.1,45,1,139,91582.90518,42411.40507,133994.3103,6775.9,,6.830544355,11110.4,15268,20236.8
955,993,396,85.93173876,40.02618328,7.695367573,11.0297281,60.40735146,26.06445116,123.3201457,143.9979859,1370.519159,60,10.2,14.72,68.5,1664.550193,165,2.860653389,2,5.6,10.1,45,1,139,85330.21659,48834.77772,134164.9943,6900.1,,6.948741188,11121.6,15283,20257.2
956,990,384,91.72553769,40.24545455,7.691414141,11.02406061,60.52323232,26.29414141,112.1775435,144.1040404,1370.519159,60,10.1,14.72,68.5,1663.550193,165,2.141399609,2,5.5,10.1,45,0.131196872,139,90808.28231,43076.17671,133884.459,6814.7,,6.883535354,10890,15229,19998
957,964,424,87.84315128,40.35995851,7.672510373,11.02365145,60.56794606,26.19605809,115.3503124,144.3495851,1251.422052,60,9.9,14.72,68.5,1662.550193,166,2.680906235,3,5.5,10.1,45,1,139,84680.79784,48908.53244,133589.3303,7498.5,,7.778526971,12724.8,17751.12,22904.64
958,954,401,91.17164071,40.360587,7.66048218,11.02534591,60.5351153,26.51771488,117.1726427,144.5,1243.286825,60,9.9,14.72,68.5,1661.550193,167,2.319599215,2,5.5,10.1,45,1,139,86977.74524,46986.22972,133963.975,6558.9,,6.875157233,10494,14616.2,18889.2
959,983,408,92.70313228,40.40183113,7.675483215,11.01519837,60.66429298,25.70020346,102.0963133,144.6520855,1460.482298,60,9.9,14.72,68.5,1660.550193,167,2.319599215,2,5.5,10.1,45,1,139,91127.17903,41655.29582,132782.4748,6461.6,,6.573346897,10813,15090,19463.4
960,969,410,93.38813344,40.43653251,7.715789474,10.99684211,60.74509804,25.66088751,104.8176055,144.7936017,1460.482298,60,10,14.66,68.5,1659.550193,167,2.319599215,2,5.5,10.1,45,1,139,90493.1013,42975.21827,133468.3196,6665.2,,6.878431373,10659,14953.2,19380
961,984,418,87.2145042,40.49085366,7.718089431,10.96993902,60.70884146,25.44004065,113.1397171,144.8617886,1460.482298,60,10,14.66,68.5,1698.223342,167,2.319599215,2,5.5,10.1,45,1,139,85819.07213,47292.40175,133111.4739,6571.7,,6.678556911,10824,15189.2,19680
962,971,418,91.16221402,40.4315139,7.709680742,10.97756952,60.76982492,26.03439753,107.3768926,145.0679712,1730.937985,60,10,14.66,69,1250.298405,168,0.579899804,2,5.5,10.1,45,1,139,88518.50981,44883.54111,133402.0509,7127.3,,7.340164779,12817.2,17966.64,23304
963,963,428,88.88039455,40.56074766,7.715576324,10.9741433,60.80996885,25.1788162,109.7494147,145.258567,1392.511892,60,10,14.66,69,1336.940584,168,0.579899804,2,5.4,10.1,45,1,140,85591.81995,46972.74948,132564.5694,6615.4,,6.869574247,10400.4,14860.2,19260
964,965,431,87.22187801,40.53160622,7.708601036,10.96480829,60.89585492,24.49274611,111.6916913,145.3533679,1201.033192,61,10,14.66,69,1392.511892,168,0.579899804,2,5.4,10.04,45,1,140,84169.11228,48139.11893,132308.2312,6478.2,,6.713160622,10422,14877.6,19300
965,978,398,88.1350776,40.52147239,7.750204499,10.95141104,60.90541922,24.27075665,117.248573,145.4928425,1348.348085,61,10,14.66,69,1391.511892,166,6.88919843,3,5.4,10.04,45.5,0.579899804,140,86196.10589,46664.93205,132861.0379,6082.1,,6.218916155,10562.4,15159.4,19560
966,1020,370,88.8540217,40.5372549,7.769019608,10.95288235,60.86911765,24.62617647,114.2322408,145.6676471,1671.476491,61,9.9,14.66,69,1390.511892,166,6.88919843,3,5.4,10.04,45.5,0.159799608,140,90631.10213,42265.92909,132897.0312,6603.9,,6.474411765,11016,15848.8,20196
967,1011,358,91.98794906,40.69436202,7.770722057,10.94611276,60.8264095,24.412364,110.0119225,145.727003,1348.348085,62,9.8,14.6,69,1389.511892,166,6.88919843,3,5.4,10.04,47.5,3,140,92999.8165,39384.26825,132384.0847,7019.7,,6.943323442,10918.8,15712.4,19815.6
968,1037,336,88.69416576,40.83606557,7.751494696,10.95510125,60.82256509,24.25062681,119.0530769,145.8370299,1514.353414,62,9.8,14.6,69.5,1388.511892,166,6.88919843,3,5.4,10.04,47.5,1,141,91975.8499,40001.83385,131977.6837,6699,,6.459980714,11199.6,16076.6,20325.2
969,1053,336,86.39333764,41.07882241,7.732383666,10.9554416,60.99762583,24.32222222,118.5352743,145.9648623,1514.353414,62,9.8,14.6,69.5,948.3323805,166,6.88919843,3,5.4,10.04,47.5,1,141,90972.18454,39827.85217,130800.0367,6747.8,,6.408167142,11372.4,16284.4,20638.8
970,1064,317,86.75009569,41.02255639,7.745112782,10.94389098,60.97979323,25.29511278,120.127513,146.1221805,1444.565955,62,9.8,14.54,69.5,1514.353414,166,8.68041551,3,5.4,10.04,47.5,1,141,92302.10181,38080.42162,130382.5234,6728,,6.323308271,11491.2,16481.6,20854.4
971,1075,319,86.95073882,41.00093023,7.74055814,10.94050233,60.92651163,25.35283721,113.9656919,146.2930233,1444.565955,62,9.8,14.54,69.5,1513.353414,166,8.78085188,3,5.4,9.98,47.5,1,141,93472.04423,36355.05571,129827.0999,6960.1,,6.474511628,11610,16642.2,21070
972,1054,316,84.59336678,40.9857685,7.751518027,10.93800759,60.91129032,26.00834915,129.9571783,146.4222011,1212.743012,62,9.8,11.72,69.5,1512.353414,152,8.78085188,23,5.4,9.98,47.5,1,142,89161.40859,41066.46834,130227.8769,6998.4,,6.639848197,11383.2,16340.2,20658.4
973,1064,326,79.20378119,40.87030075,7.753853383,10.93768797,60.90695489,26.12969925,138.1489773,146.5836466,970.5859859,62,9.8,11.72,69.5,1511.353414,153,8.000431435,23,5.4,9.98,47.5,1,142,84272.82319,45036.56659,129309.3898,6756.5,,6.350093985,11491.2,16500.2,20854.4
974,1054,313,82.98603476,40.90417457,7.737381404,10.94210626,60.84772296,26.3829222,132.2093736,146.7058824,1225.098821,62,9.9,11.72,69.5,1510.353414,153,8.000431435,24,5.4,9.98,47.5,1,142,87467.28064,41381.53392,128848.8146,6672.9,,6.331024668,11383.2,16310.4,20869.2
975,1070,304,82.18342064,40.90654206,7.729065421,10.94246729,60.91682243,26.13598131,131.4890673,146.8149533,1538.351913,62,9.9,11.72,69.5,1441.565955,153,8.000431435,24,5.4,9.98,47.5,1,142,87936.26009,39972.67647,127908.9366,6732.6,,6.292149533,11556,16540.2,21186
976,1034,336,82.82245919,40.76692456,7.753481625,10.93384913,60.84961315,25.79526112,122.1929529,146.9932302,1468.89761,62,9.9,11.72,69.5,1342.287351,153,8.000431435,24,5.4,9.98,47,1,142,85638.42281,41056.83219,126695.255,7108.2,,6.874468085,11167.2,16034.2,20473.2
977,1043,324,86.10390957,40.65867689,7.760882071,10.92797699,60.91179291,25.48456376,111.4608761,147.0872483,1468.89761,60,9.9,11.72,69,1341.287351,153,7.082913899,24,5.4,9.92,47,1,142,89806.37768,36113.32386,125919.7015,6431.7,,6.16653883,11264.4,16189.2,20651.4
978,1063,325,85.3830627,40.84477893,7.752210724,10.93322672,61.00752587,25.6505174,106.400818,147.2238946,1468.89761,60,10,11.72,69,1223.098821,153,7.082913899,24,5.4,9.92,47,4,142,90762.19566,34580.26583,125342.4615,6803.3,,6.400094073,11480.4,16481.2,21260
979,1041,330,85.4558119,40.83957733,7.726320845,10.92904899,61.04947166,26.33410183,109.3293395,147.3467819,1468.89761,61,10,11.66,69.5,1114.073858,153,7.605681223,24,5.4,9.92,47,3,142,88959.50019,36078.68204,125038.1822,7509.7,,7.213928915,13491.36,19303.44,24984
980,1020,351,85.25492411,40.89215686,7.722843137,10.92952941,61.15735294,25.76323529,107.1812949,147.554902,1614.067837,61,10,11.66,69.5,1468.89761,153,7.605681223,24,5.4,9.92,47,1,142,86960.02259,37620.6345,124580.6571,6991.1,,6.854019608,11016,15754.6,20400
981,1037,340,76.77467213,40.96817743,7.719864995,10.93056895,61.11089682,25.75139826,132.7924656,147.7386692,1283.465066,61,10,11.66,69.5,1614.067837,154,7.605681223,24,5.4,9.86,46.5,1,142,79615.335,45149.43831,124764.7733,6219.9,,5.997974928,8959.68,12808.8,16592
982,1034,338,76.79818131,40.90135397,7.742746615,10.93901354,61.09477756,25.51179884,130.5112613,147.94294,1216.995503,61,10,11.72,69.5,1613.067837,154,7.605681223,24,5.5,9.86,46.5,1,143,79409.31947,44112.80633,123522.1258,6625.7,,6.407833656,11374,16012,20680
